"","Chennai Super Kings","Delhi Capitals","Kings XI Punjab","Kolkata Knight Riders","Mumbai Indians","Rajasthan Royals","Royal Challengers Bangalore"
"284",321,166,218,347,185,256,403
"285",310,154,204,342,178,238,354
"286",286,140,197,355,205,240,374
"287",299,143,207,346,171,229,376
"288",301,159,193,354,171,225,378
"289",283,147,219,358,192,224,372
"290",271,159,191,326,167,264,376
"291",322,135,199,353,183,237,384
"292",298,154,195,350,180,244,387
"293",300,166,229,355,193,236,407
"294",262,149,219,347,209,232,373
"295",275,145,192,362,192,235,377
"296",282,165,187,363,192,235,376
"297",261,148,188,355,167,220,362
"298",267,138,191,343,169,227,362
"299",314,149,199,346,183,255,370
"300",312,166,198,364,175,225,381
"301",303,151,191,348,170,220,358
"302",276,165,184,350,165,232,378
"303",304,153,197,329,201,223,377
"304",327,165,202,369,207,244,385
"305",298,140,201,367,222,232,374
"306",291,167,189,345,173,413,367
"307",279,141,215,355,218,230,374
"308",280,143,195,355,166,211,371
"309",271,156,206,335,175,242,347
"310",325,142,213,342,213,229,353
"311",273,155,203,334,173,234,360
"312",306,148,197,364,192,226,369
"313",278,140,198,357,187,224,366
"314",289,161,198,346,166,242,381
"315",275,145,203,350,191,229,357
"316",325,170,206,373,186,241,378
"317",293,164,191,338,174,239,370
"318",339,146,213,366,192,230,373
"319",285,162,204,337,188,272,389
"320",275,145,193,336,206,241,362
"321",1102,161,199,372,215,244,1393
"322",318,169,190,354,160,238,360
"323",292,164,196,355,168,247,371
"324",323,152,196,354,210,285,367
"325",324,160,230,364,195,252,399
"326",263,165,197,340,167,237,363
"327",272,166,192,345,184,246,371
"328",268,157,199,340,765,253,365
"329",286,162,206,377,194,414,372
"330",282,154,209,360,320,348,376
"331",277,145,186,364,158,221,353
"332",308,135,195,336,158,210,377
"333",286,135,172,354,162,223,354
"334",290,157,193,385,185,233,373
"335",283,243,202,333,196,238,377
"336",284,140,188,339,162,208,358
"337",299,131,180,363,187,227,360
"338",279,142,192,336,166,224,354
"339",318,164,200,345,169,217,371
"340",268,138,191,353,204,228,372
"341",273,155,201,319,173,231,374
"342",270,146,185,347,168,199,372
"343",288,161,198,334,185,234,360
"344",323,159,206,362,157,243,381
"345",286,179,214,343,183,235,398
"346",279,157,189,319,192,226,349
"347",291,168,192,349,1404,238,380
"348",335,141,222,341,214,254,365
"349",284,166,192,339,172,256,376
"350",272,143,173,341,172,232,363
"351",1279,150,199,357,179,222,373
"352",287,143,202,346,187,258,383
"353",289,159,201,378,184,235,386
"354",294,160,198,348,186,236,391
"355",270,141,191,351,160,214,363
"356",320,163,207,321,191,229,387
"357",304,169,196,364,541,219,377
"358",266,174,219,371,190,239,367
"359",284,137,213,360,195,228,368
"360",283,143,217,354,189,250,369
"361",266,145,215,352,218,217,371
"362",325,154,214,341,186,247,364
"363",275,143,198,360,200,226,366
"364",293,140,197,322,190,230,376
"365",294,175,197,376,192,234,377
"366",288,167,203,353,210,240,371
"367",284,150,211,325,185,223,378
"368",260,143,188,335,175,226,360
"369",277,169,211,366,207,230,381
"370",315,153,198,342,193,223,365
"371",307,140,199,361,173,215,371
"372",321,157,195,369,178,209,376
"373",279,171,184,325,179,220,355
"374",318,142,195,343,181,219,357
"375",303,172,203,367,200,234,371
"376",277,174,185,349,175,230,362
"377",308,157,193,358,186,235,360
"378",272,149,190,360,185,243,380
"379",334,165,226,361,185,228,388
"380",285,139,191,343,171,239,353
"381",284,141,189,356,164,219,354
"382",294,130,180,354,178,625,375
"383",296,173,212,328,193,266,386
"384",262,140,182,339,158,220,356
"385",288,165,198,376,174,254,366
"386",286,150,193,316,180,226,391
"387",327,140,211,378,181,247,390
"388",311,150,211,368,189,218,372
"389",284,149,202,365,204,215,382
"390",311,156,199,365,183,216,376
"391",306,164,209,356,186,242,375
"392",286,166,220,346,209,251,378
"393",303,161,191,355,178,212,594
"394",315,170,213,361,181,238,390
"395",301,172,201,351,193,247,369
"396",304,162,222,340,192,254,375
"397",268,163,178,357,489,227,362
"398",337,169,213,362,214,250,375
"399",293,204,227,320,190,259,382
"400",261,144,186,366,186,215,354
"401",301,147,212,351,211,229,371
"402",282,154,196,341,226,238,363
"403",317,144,199,355,205,233,367
"404",266,157,201,338,181,208,355
"405",290,145,194,356,185,224,368
"406",284,188,191,340,174,246,379
"407",271,183,191,341,161,233,373
"408",288,133,182,356,180,224,398
"409",277,170,194,356,173,242,365
"410",276,158,192,341,163,247,356
"411",287,157,212,355,190,222,358
"412",279,150,198,358,552,231,365
"413",279,140,203,345,177,228,360
"414",279,141,189,343,174,221,376
"415",310,142,207,378,218,226,378
"416",295,161,235,351,166,248,377
"417",298,143,189,356,148,220,349
"418",325,168,219,356,175,234,383
"419",315,171,210,357,196,255,393
"420",295,152,201,367,187,238,382
"421",270,146,194,342,172,217,371
"422",281,158,199,360,562,242,367
"423",323,169,208,358,213,253,380
"424",272,143,194,383,170,223,363
"425",303,150,183,332,182,215,356
"426",300,136,186,354,164,233,387
"427",271,155,211,359,204,244,372
"428",280,145,197,356,186,227,374
"429",280,173,197,340,198,244,378
"430",294,160,197,341,256,257,371
"431",265,145,200,363,195,379,369
"432",293,150,190,352,160,216,358
"433",290,152,199,350,197,245,1210
"434",286,147,223,352,183,240,364
"435",302,155,224,329,382,248,364
"436",320,171,215,354,206,253,377
"437",271,153,216,354,177,241,372
"438",265,294,213,324,179,213,368
"439",279,145,186,341,175,216,373
"440",322,152,210,389,186,249,396
"441",295,146,188,353,179,215,356
"442",273,619,195,335,171,232,359
"443",276,170,210,342,188,257,385
"444",277,151,197,337,197,304,359
"445",310,173,198,356,157,244,366
"446",319,155,192,343,197,233,374
"447",297,167,222,354,209,248,373
"448",320,162,185,336,184,256,379
"449",265,147,208,360,181,215,371
"450",310,157,197,361,184,220,373
"451",272,136,190,364,166,220,366
"452",314,162,204,338,160,244,372
"453",307,155,203,323,180,228,378
"454",289,140,213,358,182,226,381
"455",272,154,205,351,192,226,367
"456",290,168,206,345,178,259,380
"457",309,142,206,362,206,242,370
"458",294,171,203,351,199,242,353
"459",316,166,188,356,171,266,390
"460",287,147,191,338,174,220,373
"461",1088,159,194,360,191,244,381
"462",289,146,202,329,199,241,359
"463",298,160,206,353,214,295,365
"464",245,146,205,342,183,225,363
"465",281,171,209,349,185,233,391
"466",289,185,205,321,213,240,393
"467",287,151,196,364,187,244,378
"468",275,169,193,352,160,257,375
"469",299,168,203,345,172,230,362
"470",313,168,209,357,200,223,391
"471",424,141,177,342,438,202,344
"472",295,162,219,354,173,243,375
"473",269,148,204,336,194,229,382
"474",283,146,194,330,171,233,421
"475",276,156,196,335,178,245,370
"476",293,170,207,352,217,255,389
"477",309,167,214,347,199,236,375
"478",315,146,214,362,197,227,379
"479",292,156,197,350,192,219,372
"480",294,157,200,356,195,223,360
"481",307,165,226,326,184,269,391
"482",295,149,260,364,180,240,382
"483",303,165,210,337,206,254,383
"484",289,159,194,368,161,237,389
"485",292,173,194,351,166,237,374
"486",269,154,201,337,167,253,362
"487",308,144,195,370,269,243,382
"488",275,156,206,353,202,227,378
"489",292,142,191,355,186,226,364
"490",286,164,197,369,182,239,370
"491",294,167,199,371,188,246,366
"492",311,170,211,362,277,245,364
"493",287,152,202,362,171,241,386
"494",294,151,210,359,182,226,382
"495",279,155,204,371,186,252,371
"496",291,146,222,346,187,251,362
"497",279,137,184,340,189,215,360
"498",285,148,200,366,200,223,362
"499",332,178,216,363,182,263,375
"500",266,149,186,331,174,289,366
"501",277,160,185,347,172,241,387
"502",321,150,193,389,618,247,386
"503",328,167,218,355,192,239,392
"504",268,159,312,339,178,244,368
"505",273,157,186,344,196,241,367
"506",296,162,214,354,180,244,384
"507",258,152,216,346,172,224,351
"508",289,145,221,358,213,234,366
"509",301,170,223,350,205,258,357
"510",292,139,193,373,170,215,362
"511",283,165,203,345,198,240,367
"512",276,170,212,349,188,239,374
"513",282,154,199,338,196,251,387
"514",259,164,198,343,169,237,367
"515",299,143,202,368,185,215,374
"516",285,166,187,355,152,367,581
"517",271,169,204,341,186,258,379
"518",323,141,206,337,200,208,523
"519",299,160,193,349,184,247,377
"520",285,165,200,361,192,251,393
"521",297,150,210,325,179,238,353
"522",308,156,190,342,181,230,377
"523",298,157,200,372,200,226,388
"524",296,169,219,338,202,234,376
"525",280,142,201,339,192,213,371
"526",275,148,198,360,178,236,366
"527",320,150,207,333,176,233,482
"528",282,128,183,339,171,213,359
"529",294,144,212,357,827,228,372
"530",301,173,186,353,155,238,385
"531",293,149,207,365,192,227,389
"532",348,148,211,365,194,227,376
"533",292,150,213,349,185,250,374
"534",281,164,224,363,189,334,376
"535",285,157,198,341,199,250,362
"536",269,324,199,339,202,244,362
"537",280,173,222,349,196,239,378
"538",333,157,205,369,188,248,380
"539",283,157,200,365,183,231,377
"540",263,165,222,350,193,254,493
"541",259,171,213,347,181,248,384
"542",286,168,191,343,325,241,366
"543",291,169,199,370,175,255,371
"544",291,167,184,351,165,231,371
"545",297,165,202,347,187,243,382
"546",598,157,191,352,157,231,407
"547",320,159,224,369,301,235,379
"548",281,141,203,347,193,238,444
"549",318,152,192,317,170,223,367
"550",286,141,172,361,158,613,364
"551",273,165,202,347,179,253,357
"552",317,177,207,357,187,234,390
"553",285,154,199,356,193,226,360
"554",300,166,184,345,178,225,377
"555",266,149,203,326,182,231,374
"556",296,165,209,345,188,229,374
"557",277,818,185,343,161,237,368
"558",258,150,222,342,184,230,342
"559",315,152,210,358,179,237,362
"560",281,157,203,351,184,235,378
"561",308,167,219,335,191,253,377
"562",298,160,198,352,217,248,362
"563",270,147,199,323,162,227,361
"564",284,233,178,359,177,208,369
"565",278,177,208,346,196,231,381
"566",289,151,214,366,194,239,373
"567",267,164,202,369,166,238,365
"568",269,138,183,326,181,199,363
"569",291,164,203,329,162,232,364
"570",297,168,210,350,198,253,389
"571",1492,169,217,353,184,225,383
"572",297,128,190,380,184,232,367
"573",286,173,214,360,193,229,384
"574",288,147,198,318,166,230,366
"575",283,160,198,345,189,249,383
"576",330,158,198,378,216,252,390
"577",317,177,221,359,179,244,381
"578",280,140,197,369,179,221,370
"579",323,156,201,345,179,240,358
"580",595,157,201,337,170,239,406
"581",331,161,214,371,200,246,379
"582",286,142,179,338,179,213,360
"583",297,159,194,322,796,218,365
"584",315,162,202,342,175,240,361
"585",284,153,214,363,197,369,384
"586",308,169,179,347,165,250,374
"587",286,151,217,351,210,220,373
"588",280,154,196,342,175,241,372
"589",314,154,201,368,200,229,366
"590",318,393,212,363,192,232,397
"591",277,141,187,336,176,231,347
"592",298,178,226,359,172,237,382
"593",308,156,200,360,187,227,394
"594",288,140,204,360,195,241,369
"595",304,163,198,350,165,237,377
"596",322,141,197,341,191,217,363
"597",266,151,191,327,171,220,346
"598",315,164,196,370,156,235,378
"599",324,164,206,375,242,249,377
"600",283,168,218,359,202,235,450
"601",311,155,188,335,189,236,366
"602",313,143,190,320,173,236,366
"603",265,141,204,349,197,228,364
"604",320,150,216,353,178,246,364
"605",831,163,191,352,208,246,381
"606",312,280,205,333,198,223,360
"607",2537,160,175,339,162,225,343
"608",277,141,179,337,188,231,356
"609",287,149,225,365,194,223,378
"610",283,160,198,340,187,247,396
"611",305,176,211,356,199,259,378
"612",305,139,187,345,180,225,369
"613",286,153,192,355,171,215,353
"614",301,146,224,368,191,221,376
"615",334,148,207,388,185,225,389
"616",276,170,210,326,215,256,380
"617",285,162,204,348,434,254,380
"618",285,154,196,343,194,230,373
"619",309,156,193,338,168,240,359
"620",279,135,188,348,163,230,544
"621",316,169,186,346,195,257,379
"622",332,148,207,347,163,217,364
"623",267,155,220,337,193,228,370
"624",304,155,206,372,191,243,390
"625",296,139,211,374,200,212,355
"626",302,137,187,360,208,242,381
"627",283,162,194,343,181,227,376
"628",273,133,182,346,194,236,373
"629",280,174,225,350,186,252,380
"630",292,156,211,378,213,236,376
"631",270,144,194,353,177,222,371
"632",325,247,203,367,204,221,389
"633",321,176,202,367,192,231,375
"634",283,141,186,330,200,753,380
"635",277,153,199,380,186,260,373
"636",300,144,203,356,184,220,361
"637",292,157,204,361,195,226,382
"638",307,153,201,341,172,226,361
"639",335,161,226,361,188,242,387
"640",278,159,203,332,178,242,360
"641",288,145,205,360,202,222,366
"642",276,159,202,360,165,222,451
"643",276,169,213,336,193,260,373
"644",280,154,181,342,169,216,377
"645",290,147,205,381,173,266,374
"646",319,185,186,360,183,211,377
"647",273,161,195,340,183,232,348
"648",286,169,224,356,178,244,380
"649",317,169,220,361,197,247,389
"650",297,146,190,336,184,244,388
"651",285,173,207,342,194,242,377
"652",312,162,191,337,172,251,358
"653",299,164,201,350,178,244,372
"654",302,155,204,380,182,247,381
"655",282,158,193,353,204,246,971
"656",280,167,201,341,173,221,380
"657",275,161,196,323,169,249,344
"658",291,153,195,359,175,233,386
"659",291,153,199,341,173,224,370
"660",297,167,216,346,192,240,392
"661",282,179,217,351,196,266,641
"662",311,147,194,334,200,283,368
"663",297,151,209,354,201,242,384
"664",305,160,204,354,206,256,362
"665",430,163,199,347,181,237,350
"666",302,149,196,378,194,225,368
"667",268,145,218,367,197,242,367
"668",274,165,195,353,188,231,372
"669",265,160,180,350,168,236,383
"670",314,156,189,341,205,238,371
"671",280,164,198,358,183,251,393
"672",288,135,185,340,163,237,351
"673",296,153,191,330,192,224,363
"674",297,322,210,354,194,234,387
"675",274,148,211,384,182,229,361
"676",274,159,189,338,172,246,365
"677",288,335,190,351,175,208,361
"678",275,159,206,334,187,233,368
"679",347,153,210,346,189,227,369
"680",266,146,175,340,201,226,534
"681",273,149,208,365,174,250,372
"682",312,172,210,352,528,252,387
"683",320,160,191,355,172,675,368
"684",295,150,192,371,193,226,358
"685",382,134,196,343,181,213,366
"686",306,138,184,332,182,223,358
"687",309,142,187,354,178,1028,367
"688",281,169,186,360,174,229,363
"689",266,154,204,361,207,226,356
"690",309,148,188,348,163,208,357
"691",273,153,199,363,190,241,379
"692",289,151,191,330,166,216,359
"693",297,156,196,396,198,234,379
"694",285,156,197,354,180,235,403
"695",280,149,211,344,195,230,358
"696",318,165,198,343,156,257,369
"697",312,150,213,344,221,231,368
"698",311,158,192,342,168,258,375
"699",286,149,200,369,198,236,363
"700",270,152,197,341,181,212,376
"701",285,158,212,366,180,242,387
"702",546,136,197,346,181,217,380
"703",307,130,189,342,175,221,372
"704",299,158,198,362,186,249,398
"705",293,146,198,355,184,226,357
"706",272,167,214,342,206,243,498
"707",296,146,199,356,190,219,386
"708",344,176,212,343,203,262,382
"709",306,161,213,357,184,261,373
"710",282,148,215,342,215,233,354
"711",306,148,175,361,190,231,368
"712",301,154,205,343,194,224,365
"713",281,151,200,377,178,239,367
"714",326,155,196,368,195,296,380
"715",330,168,178,347,194,225,377
"716",278,160,204,358,193,251,395
"717",272,147,199,342,623,223,362
"718",249,144,188,332,174,236,370
"719",282,165,188,352,176,243,383
"720",284,168,181,351,169,237,377
"721",325,142,200,351,206,232,364
"722",296,136,218,353,208,231,380
"723",284,168,186,354,166,228,370
"724",269,152,201,345,213,240,379
"725",325,148,202,371,226,229,385
"726",288,154,201,343,187,220,368
"727",285,142,182,350,160,227,365
"728",262,154,179,364,166,226,353
"729",279,168,201,352,468,255,373
"730",273,173,187,337,195,237,361
"731",287,169,212,369,253,252,376
"732",270,156,199,304,174,244,355
"733",270,144,184,347,172,212,374
"734",289,168,194,357,171,260,370
"735",282,159,209,330,201,240,365
"736",323,160,195,356,177,237,383
"737",279,156,204,382,196,233,378
"738",275,900,187,355,191,216,357
"739",276,154,199,359,170,229,363
"740",263,139,204,345,181,244,382
"741",320,171,195,354,180,251,377
"742",336,168,213,369,186,256,384
"743",329,166,212,365,187,257,385
"744",276,152,208,317,189,239,352
"745",310,163,237,348,193,247,378
"746",278,142,194,344,176,215,366
"747",273,167,194,348,172,235,376
"748",306,173,223,347,200,267,395
"749",295,174,197,360,180,237,388
"750",316,152,202,333,184,248,365
"751",289,165,206,350,191,260,385
"752",336,166,188,344,184,222,362
"753",319,162,193,354,173,252,390
"754",280,163,194,345,198,247,357
"755",273,154,199,330,183,248,364
"756",268,155,199,340,252,223,359
"757",270,152,191,341,166,270,377
"758",274,148,185,333,290,216,366
"759",290,166,198,343,188,230,364
"760",295,584,205,350,167,254,401
"761",278,165,204,392,196,235,378
"762",269,150,170,344,168,213,343
"763",338,161,207,379,197,247,379
"764",276,158,206,318,175,249,363
"765",254,154,211,340,196,230,369
"766",268,158,189,329,162,239,363
"767",294,166,211,338,188,239,374
"768",271,154,196,334,184,247,360
"769",280,143,188,339,162,215,359
"770",253,143,193,336,181,232,372
"771",286,137,183,362,181,215,374
"772",337,149,209,366,186,240,389
"773",284,151,206,353,180,414,363
"774",275,165,188,332,166,251,361
"775",288,152,202,370,202,237,388
"776",266,152,204,315,195,238,356
"777",272,151,200,361,185,256,378
"778",290,158,191,354,194,255,388
"779",326,166,219,357,206,244,391
"780",277,149,203,368,196,227,370
"781",257,150,211,328,172,230,367
"782",300,156,218,366,185,238,358
"783",288,149,210,370,208,234,381
"784",298,169,212,344,185,249,384
"785",288,171,222,341,190,241,389
"786",277,153,185,367,159,214,366
"787",271,150,216,326,174,226,352
"788",288,165,197,363,163,255,364
"789",266,150,192,338,213,237,368
"790",283,360,197,343,217,223,386
"791",293,170,196,317,184,214,369
"792",283,161,207,376,196,230,380
"793",275,139,190,364,191,219,354
"794",270,139,181,384,181,229,362
"795",292,139,211,355,189,235,365
"796",316,163,193,342,186,249,388
"797",337,197,214,348,198,249,382
"798",266,153,200,333,159,224,358
"799",291,162,201,365,181,230,378
"800",269,142,210,370,184,233,360
"801",315,156,189,361,193,227,381
"802",318,161,199,356,185,238,365
"803",274,152,182,361,185,339,367
"804",322,135,193,364,174,218,380
"805",320,166,224,355,210,250,379
"806",278,137,177,362,168,240,376
"807",269,153,205,316,181,226,373
"808",272,150,208,352,161,212,365
"809",272,175,204,345,188,252,366
"810",245,152,196,332,199,230,372
"811",276,143,203,366,234,238,359
"812",265,144,201,376,180,228,365
"813",318,159,217,349,202,237,386
