"","Chennai Super Kings","Delhi Capitals","Kings XI Punjab","Kolkata Knight Riders","Rajasthan Royals","Royal Challengers Bangalore","Sunrisers Hyderabad"
"309",207,220,201,261,219,333,207
"310",229,223,210,298,210,283,230
"311",238,245,215,294,246,363,239
"312",246,254,210,264,235,362,254
"313",232,233,200,292,239,361,261
"314",226,218,221,313,219,287,220
"315",220,250,220,272,250,361,232
"316",225,220,213,303,219,289,217
"317",205,225,192,279,235,334,206
"318",217,228,225,303,214,291,216
"319",192,230,191,250,222,326,209
"320",233,227,209,288,241,354,240
"321",221,231,218,314,224,305,243
"322",238,257,212,285,256,345,227
"323",247,267,205,273,260,352,231
"324",241,267,214,275,240,350,239
"325",247,252,225,301,259,372,234
"326",222,241,219,302,258,368,239
"327",233,237,223,293,237,355,235
"328",236,241,226,303,211,267,229
"329",234,242,233,293,249,361,243
"330",244,256,205,274,254,343,250
"331",234,241,202,299,256,343,247
"332",207,235,179,241,219,321,211
"333",243,227,257,309,228,282,222
"334",217,239,210,288,244,364,248
"335",224,246,200,292,240,358,235
"336",250,222,231,311,230,287,224
"337",242,239,225,310,252,355,251
"338",222,235,207,308,245,360,246
"339",211,209,198,279,207,271,202
"340",240,231,221,301,207,295,234
"341",233,242,209,284,246,369,252
"342",242,245,217,272,245,347,265
"343",212,229,190,282,228,328,211
"344",237,243,224,294,252,352,248
"345",219,207,193,276,217,257,188
"346",208,225,207,294,234,347,247
"347",222,248,224,272,243,349,243
"348",219,237,215,302,250,359,258
"349",253,231,236,301,230,293,225
"350",225,258,213,267,229,372,247
"351",246,214,227,311,217,286,226
"352",231,241,203,297,244,364,252
"353",240,214,228,309,233,277,220
"354",201,213,203,276,203,254,184
"355",244,242,223,292,258,356,253
"356",229,234,209,294,233,367,236
"357",221,252,224,268,252,349,234
"358",245,239,203,261,222,371,226
"359",233,240,213,290,245,353,240
"360",236,220,225,286,233,303,223
"361",249,239,217,298,238,293,225
"362",254,216,216,298,229,257,248
"363",232,248,217,281,245,349,257
"364",242,219,208,312,200,295,231
"365",236,230,212,302,226,288,233
"366",214,220,184,269,225,333,203
"367",228,246,208,280,217,355,236
"368",254,229,221,307,249,270,234
"369",205,212,198,279,201,245,188
"370",202,240,196,259,219,317,214
"371",255,225,220,302,231,286,222
"372",234,207,198,275,227,248,206
"373",246,221,209,302,221,277,218
"374",218,246,216,269,231,344,242
"375",231,232,240,293,258,353,244
"376",233,239,219,290,240,352,235
"377",212,239,190,261,226,321,212
"378",220,241,215,293,233,348,235
"379",251,243,206,285,247,353,246
"380",226,231,212,300,215,275,220
"381",214,210,212,289,207,266,202
"382",230,260,206,254,218,355,239
"383",251,215,227,304,218,292,230
"384",238,240,234,297,260,349,236
"385",198,230,201,261,226,331,201
"386",250,224,229,295,211,287,248
"387",216,236,204,269,228,329,205
"388",227,253,212,271,219,346,248
"389",236,241,228,307,223,283,230
"390",227,262,198,261,246,338,240
"391",206,207,203,270,216,263,182
"392",213,205,192,297,212,239,191
"393",194,231,186,258,218,318,219
"394",213,229,196,264,225,319,220
"395",232,270,215,278,243,361,250
"396",222,245,214,288,229,366,232
"397",231,241,235,297,237,294,239
"398",211,236,179,253,227,303,215
"399",245,255,230,291,242,349,242
"400",249,222,225,300,229,277,226
"401",242,243,221,293,245,362,245
"402",240,227,234,307,223,296,225
"403",233,250,212,296,252,331,239
"404",237,214,221,305,226,289,217
"405",249,234,220,290,260,352,245
"406",220,241,179,248,219,322,200
"407",242,219,241,316,216,285,226
"408",233,240,214,300,231,359,248
"409",209,222,193,276,216,328,203
"410",205,216,197,276,219,334,209
"411",250,225,242,315,244,264,233
"412",243,250,213,282,244,348,253
"413",238,253,215,270,254,343,248
"414",216,244,203,271,240,353,237
"415",200,224,186,269,235,319,221
"416",238,238,223,314,222,287,217
"417",213,236,196,252,220,321,211
"418",260,232,232,293,224,292,228
"419",219,240,185,244,213,327,203
"420",222,247,219,293,238,348,240
"421",219,234,223,314,251,364,245
"422",231,237,223,301,264,366,246
"423",230,254,211,264,240,344,226
"424",199,231,184,263,224,321,206
"425",216,243,208,287,240,356,234
"426",205,235,179,246,218,327,214
"427",214,242,191,240,218,317,210
"428",212,236,189,260,231,326,215
"429",216,214,190,274,203,243,192
"430",243,229,216,283,235,281,225
"431",260,224,231,302,228,284,229
"432",253,222,230,296,220,278,220
"433",243,224,231,305,238,274,227
"434",229,218,201,272,200,262,190
"435",235,249,231,262,257,351,255
"436",210,227,194,272,232,325,212
"437",239,232,233,315,207,282,231
"438",223,228,198,267,228,319,197
"439",240,242,208,300,257,354,237
"440",224,223,191,282,193,254,193
"441",232,225,229,303,224,273,214
"442",207,251,230,303,260,346,248
"443",242,244,213,267,232,340,256
"444",210,228,201,280,232,325,216
"445",239,232,215,292,239,274,223
"446",248,235,223,295,233,290,218
"447",232,243,217,290,250,360,249
"448",228,261,214,260,237,347,234
"449",218,234,190,278,222,335,243
"450",230,236,215,298,241,352,229
"451",249,222,212,302,216,269,225
"452",240,245,212,286,258,347,230
"453",240,226,228,301,227,286,244
"454",256,229,221,304,230,276,226
"455",240,233,219,302,261,373,245
"456",204,231,186,259,232,307,200
"457",233,237,209,277,234,353,244
"458",239,229,220,296,254,341,225
"459",227,240,215,291,237,355,253
"460",207,241,181,245,217,316,229
"461",232,218,230,304,223,270,222
"462",223,258,206,259,218,355,260
"463",211,237,213,292,237,344,233
"464",236,251,216,285,248,350,241
"465",248,247,213,291,247,353,254
"466",237,254,214,296,267,342,243
"467",231,243,202,302,236,370,239
"468",236,246,206,277,232,353,257
"469",236,245,219,287,244,347,249
"470",210,243,219,295,231,360,249
"471",241,223,226,301,224,293,227
"472",193,224,179,266,230,332,219
"473",249,239,212,297,253,360,229
"474",222,210,200,293,212,257,188
"475",222,256,211,269,234,352,235
"476",220,253,221,305,251,348,244
"477",227,242,215,306,231,279,221
"478",223,262,214,284,249,360,268
"479",227,224,218,311,221,273,232
"480",235,239,217,298,254,360,230
"481",222,220,215,303,212,285,230
"482",228,244,218,290,265,372,235
"483",204,249,188,255,214,343,204
"484",236,252,209,270,237,354,245
"485",218,238,228,284,239,342,234
"486",223,248,210,261,235,359,234
"487",234,218,222,293,198,283,226
"488",210,209,190,269,214,249,191
"489",237,232,209,303,238,348,246
"490",245,243,229,290,246,351,261
"491",212,251,217,272,211,345,249
"492",250,227,226,317,231,289,233
"493",258,228,227,307,229,273,231
"494",242,223,222,323,212,277,220
"495",219,238,222,297,244,352,235
"496",217,225,192,266,232,316,221
"497",228,264,224,273,257,340,237
"498",228,252,228,275,252,335,248
"499",234,249,222,277,232,350,246
"500",202,212,191,289,214,247,186
"501",229,228,220,303,213,285,221
"502",248,224,220,297,231,286,230
"503",244,222,217,301,214,283,237
"504",228,256,211,281,239,354,255
"505",215,228,210,283,245,373,252
"506",250,245,214,301,246,348,239
"507",231,253,216,270,240,373,242
"508",241,222,221,330,228,282,247
"509",219,232,219,295,244,350,241
"510",226,229,210,295,244,382,261
"511",221,245,204,299,244,374,252
"512",204,238,198,242,215,331,221
"513",204,225,184,272,230,318,201
"514",224,241,206,275,228,342,253
"515",205,229,189,259,220,322,200
"516",221,235,200,291,233,366,216
"517",241,239,221,303,272,362,244
"518",242,228,212,308,208,277,229
"519",239,246,216,266,234,350,263
"520",224,229,218,300,233,355,222
"521",224,232,217,299,246,362,225
"522",207,207,192,274,214,250,196
"523",213,225,194,286,236,332,207
"524",229,235,227,307,216,304,232
"525",235,248,212,279,234,345,253
"526",235,243,233,315,255,347,237
"527",226,244,232,294,259,354,237
"528",238,200,197,286,220,242,202
"529",228,260,222,275,248,324,261
"530",255,244,227,287,251,360,266
"531",225,235,208,286,242,362,246
"532",244,219,213,293,230,284,228
"533",216,231,213,292,233,350,237
"534",226,240,218,303,246,356,234
"535",228,232,231,308,224,289,220
"536",228,246,197,276,245,349,256
"537",238,225,216,301,247,374,256
"538",212,218,201,273,224,338,203
"539",262,235,234,297,235,274,227
"540",230,257,216,272,250,356,254
"541",238,244,217,290,256,357,231
"542",212,233,173,267,230,320,206
"543",246,237,213,292,246,361,247
"544",216,237,220,295,249,362,218
"545",227,237,209,294,251,349,228
"546",220,253,227,266,256,360,238
"547",234,229,197,297,240,353,235
"548",214,212,188,279,200,255,190
"549",234,246,215,266,238,355,238
"550",248,255,210,277,249,339,234
"551",254,254,217,264,243,357,247
"552",236,250,223,270,245,369,262
"553",221,231,205,303,234,345,241
"554",246,239,228,313,254,353,249
"555",241,250,228,276,228,356,240
"556",233,257,203,277,245,347,246
"557",227,241,205,255,242,346,250
"558",227,235,219,303,214,277,221
"559",214,234,218,288,238,373,239
"560",229,249,215,295,254,350,249
"561",225,237,222,299,245,361,242
"562",226,214,187,278,218,247,190
"563",250,250,209,275,242,347,230
"564",196,221,187,276,225,349,209
"565",236,245,223,310,242,363,233
"566",214,255,225,300,246,359,243
"567",220,216,195,278,208,244,200
"568",225,245,210,270,241,349,249
"569",206,226,187,289,234,323,204
"570",249,234,215,306,246,346,255
"571",235,239,224,287,248,360,250
"572",219,227,202,299,233,362,230
"573",222,237,214,303,233,358,245
"574",219,249,213,301,254,338,245
"575",250,235,236,309,212,270,223
"576",229,254,211,275,234,345,264
"577",209,212,184,276,224,247,193
"578",214,227,191,258,212,332,206
"579",213,233,184,253,214,326,192
"580",211,245,195,276,243,351,237
"581",214,214,198,266,208,260,192
"582",222,221,212,293,228,272,237
"583",215,236,208,307,232,339,226
"584",201,233,182,241,232,332,198
"585",201,239,190,243,227,316,203
"586",244,226,249,304,234,269,242
"587",233,246,208,273,226,351,247
"588",221,218,189,270,228,334,204
"589",220,221,217,297,218,282,214
"590",224,217,185,287,197,243,205
"591",213,236,182,253,223,322,219
"592",222,235,215,290,232,339,236
"593",227,257,208,276,242,350,236
"594",203,240,187,270,225,324,213
"595",229,233,215,310,247,368,249
"596",241,226,228,289,230,268,233
"597",205,229,177,282,238,327,208
"598",247,227,211,304,235,269,234
"599",218,221,198,281,206,256,201
"600",243,226,206,311,212,276,221
"601",227,243,213,307,265,371,259
"602",237,258,212,260,255,368,245
"603",237,252,209,266,250,352,243
"604",222,228,221,302,224,291,234
"605",216,254,211,266,247,337,228
"606",237,236,237,316,223,281,217
"607",232,251,212,285,244,351,248
"608",211,244,206,291,247,364,248
"609",255,238,215,288,253,353,251
"610",228,238,213,289,229,283,233
"611",244,230,213,288,235,284,235
"612",247,249,213,276,248,364,238
"613",257,223,217,301,234,274,228
"614",247,234,238,301,228,282,227
"615",216,240,208,304,246,361,233
"616",215,211,179,279,204,240,201
"617",238,243,220,299,248,354,231
"618",251,231,215,310,210,286,215
"619",252,258,208,275,241,362,234
"620",225,235,211,291,259,365,236
"621",198,223,179,276,228,320,201
"622",211,237,181,247,226,322,203
"623",211,231,215,300,234,352,248
"624",219,228,210,290,232,372,214
"625",205,236,182,254,234,323,207
"626",257,242,227,302,259,344,246
"627",264,231,247,315,216,270,224
"628",208,251,215,267,230,376,237
"629",251,219,216,298,207,308,231
"630",223,229,194,274,220,339,211
"631",241,231,227,303,228,286,233
"632",200,236,196,269,233,333,199
"633",244,230,220,310,237,282,213
"634",200,234,187,245,225,330,204
"635",204,220,178,265,224,324,207
"636",237,252,200,279,244,341,246
"637",229,241,219,272,235,349,235
"638",203,226,188,241,223,313,213
"639",253,220,212,316,225,280,216
"640",201,227,190,270,226,336,208
"641",247,211,228,287,211,293,228
"642",229,235,216,295,249,359,263
"643",232,252,225,292,251,369,239
"644",207,241,200,258,219,326,210
"645",224,219,212,290,227,281,226
"646",232,233,210,294,209,278,228
"647",230,241,215,289,240,350,228
"648",224,257,212,280,210,352,235
"649",238,236,219,306,223,275,216
"650",229,256,205,281,244,359,238
"651",220,258,206,267,231,373,264
"652",235,247,216,267,231,346,237
"653",212,240,202,274,222,372,233
"654",229,235,208,292,251,353,240
"655",247,232,219,310,224,275,229
"656",248,227,214,309,233,286,220
"657",223,226,223,301,226,285,232
"658",248,224,223,292,230,286,228
"659",231,222,219,290,217,279,227
"660",217,260,217,287,240,359,240
"661",214,206,203,269,211,262,192
"662",253,257,217,286,248,346,251
"663",245,228,231,298,224,276,233
"664",254,218,227,304,235,303,229
"665",209,241,196,277,241,361,240
"666",227,232,192,270,235,324,201
"667",220,241,224,281,264,342,239
"668",209,256,218,283,246,368,239
"669",225,238,216,288,250,362,240
"670",219,244,206,285,229,364,221
"671",218,231,204,304,223,370,239
"672",242,251,225,271,255,360,249
"673",222,253,209,293,248,361,240
"674",231,244,234,298,260,352,232
"675",212,218,195,284,213,264,196
"676",246,227,227,315,222,290,232
"677",222,243,215,297,267,372,251
"678",221,210,193,281,211,247,186
"679",256,227,223,297,225,277,230
"680",222,216,195,289,202,250,203
"681",241,239,213,308,232,289,226
"682",249,267,224,267,259,333,249
"683",237,250,221,294,257,368,254
"684",224,251,194,267,230,343,232
"685",237,249,210,267,235,348,263
"686",236,240,217,296,255,346,254
"687",249,217,219,307,208,282,230
"688",224,241,204,261,233,339,223
"689",222,232,224,297,226,354,243
"690",241,218,229,317,216,286,239
"691",215,221,193,266,227,329,201
"692",216,242,179,252,216,331,223
"693",233,220,216,318,222,282,219
"694",250,238,216,296,245,357,240
"695",246,230,220,303,230,251,221
"696",224,256,209,276,249,369,239
"697",252,218,215,310,214,280,209
"698",185,225,185,265,227,326,201
"699",250,229,234,313,232,295,241
"700",233,238,229,293,241,349,246
"701",236,224,218,304,214,304,229
"702",195,225,181,264,239,325,213
"703",234,258,223,270,241,347,231
"704",247,256,206,252,226,332,242
"705",243,244,220,299,247,346,236
"706",218,224,193,267,237,325,211
"707",252,219,226,301,226,276,219
"708",236,236,219,303,227,302,230
"709",227,223,210,283,244,350,229
"710",245,257,207,266,242,337,232
"711",240,239,226,317,233,281,245
"712",235,249,220,289,258,362,252
"713",240,244,209,292,253,343,259
"714",242,238,210,295,249,370,246
"715",207,202,201,283,206,252,186
"716",238,251,212,262,253,343,256
"717",213,234,222,296,257,351,249
"718",264,224,229,297,221,283,217
"719",265,237,237,297,234,282,239
"720",239,222,232,302,207,280,218
"721",203,237,183,261,221,321,213
"722",251,230,218,293,231,288,235
"723",201,254,202,276,246,355,228
"724",235,234,210,294,239,298,225
"725",232,236,239,308,229,269,236
"726",237,231,208,301,242,342,240
"727",217,243,212,281,229,346,246
"728",252,229,234,300,236,312,220
"729",235,247,209,252,244,353,241
"730",251,229,214,303,216,282,225
"731",244,251,201,266,244,359,225
"732",227,229,234,307,231,356,241
"733",214,207,195,273,197,263,190
"734",219,224,215,309,221,282,230
"735",236,258,203,277,229,342,258
"736",260,222,221,303,216,281,234
"737",232,222,229,306,227,278,211
"738",234,244,234,306,244,347,244
"739",238,241,220,307,267,355,226
"740",223,232,212,298,246,352,232
"741",217,244,201,297,235,345,231
"742",231,210,222,293,224,292,223
"743",210,248,196,240,231,318,208
"744",251,250,215,264,238,351,255
"745",216,236,196,283,232,342,203
"746",215,210,188,283,204,248,199
"747",248,234,218,301,250,365,236
"748",254,222,209,306,242,275,219
"749",243,247,217,265,214,354,237
"750",224,217,190,285,198,252,192
"751",224,237,216,297,251,363,229
"752",210,238,211,302,243,348,245
"753",240,236,208,286,253,355,243
"754",211,225,186,267,234,331,222
"755",232,222,222,300,233,272,237
"756",251,253,219,277,246,346,257
"757",227,244,217,295,262,351,258
"758",251,255,210,265,251,350,247
"759",243,248,222,273,246,350,237
"760",230,247,218,299,235,359,230
"761",256,234,229,308,230,298,245
"762",249,231,220,299,225,280,226
"763",222,249,210,279,241,354,225
"764",199,244,179,256,219,318,214
"765",263,231,226,302,218,296,240
"766",243,235,210,275,231,358,237
"767",220,216,194,271,218,250,204
"768",227,218,226,304,213,300,222
"769",207,241,204,276,225,339,240
"770",225,243,208,298,231,371,242
"771",210,236,178,255,227,312,219
"772",221,245,203,268,228,352,239
"773",221,252,210,264,236,351,242
"774",257,236,206,297,233,364,240
"775",239,252,204,266,247,327,237
"776",221,218,209,309,196,268,218
"777",224,203,194,279,197,261,199
"778",235,260,216,264,249,342,252
"779",211,213,197,281,214,239,202
"780",206,236,223,306,238,358,238
"781",243,228,226,293,222,292,232
"782",238,250,212,282,251,366,232
"783",226,252,209,282,243,354,234
"784",236,256,201,270,236,341,239
"785",244,234,220,300,232,298,227
"786",224,233,212,301,253,351,236
"787",248,234,215,291,253,358,239
"788",220,261,214,269,246,348,246
"789",219,232,206,288,247,351,252
"790",231,210,200,265,199,257,204
"791",216,231,177,248,227,316,190
"792",242,234,220,318,227,292,226
"793",237,248,219,262,240,358,235
"794",243,246,237,271,249,362,244
"795",248,243,217,276,246,336,235
"796",224,227,191,280,226,339,205
"797",240,252,213,279,244,367,252
"798",238,267,213,281,235,346,249
"799",224,231,205,305,267,348,258
"800",255,218,247,309,230,284,241
"801",249,238,235,313,229,288,225
"802",239,241,213,296,236,355,250
"803",219,230,236,301,225,303,214
"804",202,235,187,254,236,318,204
"805",214,222,202,269,220,253,206
"806",242,244,197,271,233,354,219
"807",221,220,225,313,197,288,230
"808",242,234,228,307,214,290,224
"809",231,244,205,278,231,324,242
"810",242,247,236,294,264,342,246
"811",200,222,185,268,236,323,230
"812",239,255,223,302,260,366,251
"813",244,228,222,302,222,275,243
"814",203,240,186,256,228,311,209
