"","v Afghanistan","v Australia","v Bangladesh","v England","v Hong Kong","v Ireland","v Kenya","v Netherlands","v New Zealand","v Pakistan","v South Africa","v Sri Lanka","v U.A.E.","v West Indies","v Zimbabwe"
"1392",70,56,67,46,56,89,46,13,66,51,55,62,23,68,42
"1393",60,60,72,43,53,69,50,11,58,59,61,68,37,87,63
"1394",85,46,78,39,61,81,61,32,58,36,63,64,41,63,49
"1395",48,45,73,47,58,89,52,10,62,44,67,48,38,75,61
"1396",66,57,80,41,48,87,61,14,66,71,59,50,25,71,52
"1397",63,68,75,42,64,68,69,9,63,68,73,63,34,79,49
"1398",63,58,73,45,58,107,61,10,70,39,65,68,43,72,48
"1399",53,47,76,47,51,75,55,4,62,36,66,62,28,64,50
"1400",70,52,80,48,43,84,59,6,48,40,63,60,40,77,48
"1401",70,48,77,40,54,80,60,8,62,71,60,54,46,69,42
"1402",62,69,77,45,50,77,57,6,62,51,67,57,45,75,53
"1403",71,55,64,51,57,83,58,8,51,45,68,63,41,76,55
"1404",64,49,75,46,62,74,52,3,59,46,56,57,42,72,60
"1405",71,58,80,42,61,87,65,7,59,61,54,71,45,64,46
"1406",67,67,74,35,52,89,52,5,72,54,59,50,37,82,54
"1407",62,56,70,39,62,63,50,6,66,55,57,60,42,77,58
"1408",63,54,75,42,69,61,53,11,58,48,58,48,30,77,45
"1409",73,57,73,44,57,59,58,10,56,41,66,55,35,77,46
"1410",74,64,81,47,45,83,59,19,84,38,81,64,29,69,46
"1411",65,63,74,40,57,80,58,15,72,47,62,62,40,86,58
"1412",66,54,86,38,68,76,50,21,55,37,56,67,24,70,49
"1413",56,63,84,35,58,89,53,20,74,29,88,49,43,66,54
"1414",61,46,71,54,58,80,50,12,58,44,64,61,40,77,48
"1415",64,52,83,51,60,75,50,10,57,41,66,67,32,69,43
"1416",57,53,89,53,62,85,58,14,75,42,66,48,55,74,48
"1417",76,58,62,47,55,71,50,24,53,48,64,61,37,65,42
"1418",48,58,70,35,53,87,54,10,55,51,65,50,32,77,45
"1419",57,57,87,50,51,86,57,19,64,62,69,66,31,75,51
"1420",67,56,83,34,55,71,54,15,77,40,58,60,30,79,47
"1421",73,54,83,42,60,89,57,19,55,45,65,54,43,65,63
"1422",79,48,78,46,47,78,54,5,62,39,69,67,29,77,62
"1423",49,64,89,42,49,70,56,33,60,45,58,66,23,79,56
"1424",40,62,84,41,53,68,54,5,60,34,66,63,33,67,54
"1425",61,58,83,36,55,81,50,29,69,44,58,61,23,69,46
"1426",79,48,84,41,62,91,50,39,66,46,61,66,41,71,58
"1427",79,64,75,52,53,93,66,25,52,39,70,74,41,70,59
"1428",75,48,75,58,58,74,59,6,54,36,69,65,41,60,45
"1429",78,61,78,44,54,81,58,6,72,43,62,72,24,78,41
"1430",69,52,76,48,57,87,50,11,58,50,52,62,38,79,59
"1431",69,51,74,47,47,81,57,7,59,43,63,62,32,76,52
"1432",64,49,80,65,55,78,52,8,81,41,61,51,50,62,49
"1433",63,56,85,51,61,77,64,15,55,38,60,57,41,74,45
"1434",71,59,76,43,51,58,56,13,65,61,64,57,33,69,59
"1435",65,44,76,34,54,73,68,12,55,61,51,72,36,64,55
"1436",64,52,68,42,62,91,58,4,60,48,65,69,24,75,49
"1437",81,49,75,46,49,98,50,14,54,42,70,59,35,73,45
"1438",54,49,83,51,51,79,61,17,57,41,62,49,23,63,49
"1439",83,60,75,43,54,84,55,21,63,54,67,61,47,71,48
"1440",48,53,76,46,53,80,55,10,48,57,56,54,25,80,47
"1441",76,54,82,36,54,85,64,9,59,51,72,47,27,71,56
"1442",75,58,70,48,59,70,63,16,60,47,67,54,44,69,44
"1443",70,49,74,48,58,85,57,10,66,37,72,47,33,69,50
"1444",82,71,79,46,51,82,56,8,65,41,57,56,38,75,56
"1445",58,53,81,45,54,75,48,9,68,34,59,63,39,73,46
"1446",64,49,78,43,58,77,56,10,54,43,59,70,24,60,48
"1447",91,67,80,37,62,91,59,5,55,43,75,77,27,74,58
"1448",64,52,77,48,50,84,57,5,54,67,78,49,33,72,48
"1449",62,52,74,41,67,85,50,18,61,45,57,60,28,82,44
"1450",58,59,79,44,65,65,51,19,51,39,76,61,34,73,52
"1451",70,51,71,43,48,75,65,19,63,62,62,61,43,68,55
"1452",67,61,78,42,48,70,68,6,42,38,51,60,34,81,50
"1453",65,62,70,46,55,54,46,9,60,40,54,76,26,98,57
"1454",56,67,70,52,51,76,59,15,63,43,70,58,54,71,62
"1455",47,54,80,44,63,65,57,6,58,46,58,61,39,75,51
"1456",60,54,70,65,58,67,52,12,56,43,64,58,23,69,54
"1457",59,69,76,49,58,81,54,17,58,44,65,53,23,63,58
"1458",64,54,72,54,63,75,57,10,58,51,54,57,57,84,50
"1459",78,52,77,40,61,65,44,9,64,39,72,71,34,83,43
"1460",70,62,76,45,49,72,52,12,59,36,57,65,26,66,50
"1461",67,51,81,52,55,79,60,5,52,66,70,62,39,78,56
"1462",69,51,78,47,55,71,63,13,55,43,61,53,22,69,50
"1463",68,60,74,66,54,98,57,10,70,43,60,55,45,67,48
"1464",56,58,68,43,60,84,52,27,57,58,84,58,46,80,46
"1465",61,52,78,49,50,83,53,7,79,50,74,72,45,74,37
"1466",55,48,69,44,51,76,63,10,65,42,54,76,18,76,50
"1467",62,53,82,45,61,62,58,9,63,60,78,49,25,69,60
"1468",73,53,76,46,55,72,70,4,69,37,62,52,47,78,49
"1469",59,60,75,41,60,89,51,26,70,50,67,71,34,64,44
"1470",69,53,77,46,58,76,56,20,56,62,54,57,28,67,52
"1471",62,47,66,46,56,80,57,5,67,55,66,66,45,75,44
"1472",52,53,71,45,55,67,53,10,62,30,57,55,46,80,44
"1473",71,62,81,36,53,64,59,4,63,50,53,53,24,65,54
"1474",68,55,84,44,66,75,60,8,43,49,68,67,32,67,53
"1475",46,50,70,39,50,74,61,12,75,39,68,61,29,68,44
"1476",55,51,67,54,62,71,57,6,62,39,66,75,21,69,60
"1477",66,51,86,45,55,87,56,9,70,45,57,51,32,60,48
"1478",58,57,74,47,56,74,62,32,51,47,64,62,34,79,50
"1479",71,62,83,59,58,74,56,2,62,47,78,67,40,73,55
"1480",63,67,70,40,60,66,58,9,63,46,74,70,38,87,53
"1481",60,52,72,58,54,84,64,20,49,30,79,61,29,73,52
"1482",80,56,74,36,51,70,58,6,61,42,66,54,24,71,45
"1483",71,58,78,53,62,68,64,25,67,40,57,59,60,75,60
"1484",82,50,75,48,56,91,58,15,60,48,63,51,28,72,57
"1485",56,45,77,43,57,87,53,32,60,49,72,60,33,64,40
"1486",67,59,71,45,54,71,48,4,65,39,75,63,39,70,49
"1487",74,45,66,38,52,92,62,10,47,61,65,63,38,70,49
"1488",56,56,74,50,65,70,61,7,51,38,68,68,20,74,43
"1489",65,54,78,49,52,80,47,2,68,47,71,52,45,70,51
"1490",88,52,77,42,52,72,48,16,50,46,77,68,44,73,52
"1491",66,57,79,54,54,90,55,16,68,38,61,51,45,81,41
"1492",70,57,83,52,64,76,55,10,73,60,53,63,36,64,57
"1493",62,54,65,40,48,80,57,5,61,63,76,57,26,90,44
"1494",46,47,71,48,61,76,56,18,54,57,74,58,30,87,55
"1495",51,52,71,45,60,79,51,19,55,44,67,56,28,84,52
"1496",64,64,67,33,59,73,51,20,48,42,59,57,39,57,58
"1497",76,67,69,53,58,78,57,6,54,52,65,55,48,88,48
"1498",70,57,76,32,64,78,54,7,73,50,60,71,24,77,53
"1499",75,56,74,50,56,81,62,11,58,58,90,66,36,63,52
"1500",83,53,76,37,64,76,46,17,56,63,56,67,29,61,61
"1501",57,56,79,46,54,64,62,25,52,51,57,58,39,83,55
"1502",77,48,76,60,59,90,50,4,74,53,74,63,29,72,64
"1503",55,60,68,37,55,81,52,17,50,68,61,53,34,68,42
"1504",88,63,76,47,57,91,58,10,55,60,65,57,20,57,64
"1505",86,49,71,46,60,71,60,3,63,43,64,65,37,57,53
"1506",95,61,69,43,60,67,51,5,67,53,58,72,40,72,51
"1507",61,65,83,53,49,74,47,6,54,56,72,71,47,82,58
"1508",56,53,82,48,56,94,53,2,50,42,69,61,32,65,67
"1509",77,54,72,51,54,76,54,25,58,46,81,67,27,75,57
"1510",68,53,70,49,49,92,52,10,56,39,62,53,37,69,55
"1511",67,56,77,49,58,77,62,5,59,56,67,68,40,87,45
"1512",67,52,67,36,52,81,41,13,60,37,52,58,18,70,56
"1513",75,41,73,41,54,78,56,7,60,51,58,55,22,60,65
"1514",57,61,62,42,56,93,59,4,66,36,54,66,30,57,53
"1515",72,48,75,49,47,67,58,18,59,43,56,62,57,70,44
"1516",66,69,70,45,60,79,53,12,50,69,54,68,27,70,65
"1517",49,56,81,44,48,108,47,24,54,46,58,60,55,65,58
"1518",68,46,80,43,66,72,58,6,58,43,76,70,51,90,47
"1519",70,57,87,49,55,89,64,8,53,50,69,62,39,81,43
"1520",70,65,67,47,50,76,58,20,77,59,67,62,37,76,48
"1521",66,50,73,42,64,91,52,27,49,56,58,70,38,68,43
"1522",66,58,77,49,59,75,66,5,47,42,58,62,29,68,51
"1523",96,65,74,41,54,82,57,14,52,49,58,51,45,69,64
"1524",72,54,72,50,54,76,52,9,68,54,80,57,42,80,49
"1525",91,47,79,49,54,72,54,13,61,70,61,64,26,74,52
"1526",70,45,85,48,58,96,51,16,62,76,67,73,19,72,53
"1527",70,62,78,39,52,77,47,9,59,33,58,62,41,78,61
"1528",68,46,84,39,64,78,50,13,58,50,64,65,25,77,54
"1529",50,49,69,44,61,81,64,29,56,47,63,71,27,71,53
"1530",79,68,80,54,58,86,56,6,53,47,66,64,60,81,42
"1531",67,70,68,48,68,77,54,9,52,38,57,59,24,85,61
"1532",51,57,75,40,46,87,52,18,73,45,51,54,58,68,42
"1533",63,60,77,47,54,88,56,30,59,41,61,67,33,66,49
"1534",70,47,74,51,54,76,55,21,63,67,75,65,35,62,55
"1535",68,57,72,41,58,94,57,8,50,41,62,61,28,85,51
"1536",68,54,80,44,52,83,51,11,51,45,68,57,34,71,45
"1537",56,45,87,47,57,91,42,8,66,49,57,66,25,67,43
"1538",54,63,82,43,60,80,53,12,57,43,57,61,20,67,62
"1539",74,43,76,44,46,75,48,16,44,39,53,60,50,66,55
"1540",59,61,87,44,58,94,44,12,67,43,79,59,38,72,65
"1541",57,50,74,44,55,71,63,14,58,43,76,58,30,93,43
"1542",70,66,83,46,62,87,64,8,48,61,68,57,39,74,50
"1543",58,56,75,44,57,77,50,8,71,43,63,71,41,86,64
"1544",57,56,68,50,59,79,49,4,66,41,57,53,25,71,51
"1545",62,65,73,42,49,69,58,17,53,45,57,63,40,86,68
"1546",70,55,70,52,55,98,48,6,61,49,60,71,25,73,55
"1547",80,50,75,44,55,85,58,19,72,43,58,51,24,86,54
"1548",52,61,79,49,60,88,51,3,62,76,73,66,68,75,46
"1549",51,47,80,52,60,77,55,13,59,31,84,63,29,72,58
"1550",95,56,73,39,56,71,53,15,76,33,75,62,32,66,59
"1551",68,62,82,45,59,89,54,9,62,44,61,66,34,84,49
"1552",67,56,79,47,58,74,61,6,53,40,68,64,23,81,53
"1553",73,60,79,45,55,81,53,14,58,57,69,61,16,75,51
"1554",52,44,83,39,46,70,57,32,58,54,57,53,25,50,56
"1555",72,62,74,46,48,67,51,5,61,48,64,62,27,75,49
"1556",80,47,71,48,63,79,52,8,49,57,57,66,29,61,47
"1557",79,66,84,51,52,66,70,20,78,34,65,46,34,67,48
"1558",77,43,78,56,61,78,53,9,53,54,68,51,43,69,49
"1559",75,60,73,41,62,90,67,11,54,44,75,61,47,55,53
"1560",65,56,79,48,52,75,57,4,76,53,70,64,26,70,56
"1561",62,67,62,31,62,80,64,15,46,35,59,57,45,64,50
"1562",74,53,65,35,59,63,56,9,43,53,62,57,31,81,50
"1563",54,59,67,49,58,87,58,15,61,44,71,51,37,76,43
"1564",61,56,85,40,48,78,67,8,70,55,51,58,36,92,55
"1565",84,58,73,40,49,81,58,11,63,36,69,53,37,71,53
"1566",64,64,74,56,57,82,50,3,49,44,64,53,34,92,66
"1567",81,49,70,53,62,79,54,13,55,44,57,62,37,70,49
"1568",86,57,81,50,60,69,66,9,58,65,79,67,27,67,52
"1569",78,57,78,45,54,83,46,20,66,28,59,55,52,79,53
"1570",71,57,72,41,54,89,60,24,68,37,65,67,40,70,61
"1571",78,60,76,46,50,91,59,8,53,42,56,69,23,81,49
"1572",81,56,73,36,59,103,49,17,68,46,51,54,47,75,47
"1573",67,61,82,42,66,65,60,4,65,25,60,42,43,77,48
"1574",51,57,69,33,49,85,60,13,73,52,67,56,29,68,45
"1575",55,65,69,50,52,88,50,15,53,45,65,70,52,67,44
"1576",71,55,83,40,58,100,51,9,54,52,69,67,19,69,48
"1577",63,60,68,45,57,79,51,21,61,36,68,53,39,75,49
"1578",62,47,74,48,49,76,61,26,59,35,58,60,20,76,43
"1579",65,49,89,41,54,84,53,8,59,51,62,69,35,67,61
"1580",68,48,76,46,51,73,60,11,70,31,53,67,44,80,59
"1581",56,57,75,42,57,73,60,9,55,50,70,63,33,68,69
"1582",73,49,73,49,62,98,69,10,54,45,63,81,10,72,47
"1583",71,48,73,52,53,73,55,5,62,35,79,58,26,75,51
"1584",77,50,75,39,52,83,55,9,68,57,66,65,40,70,45
"1585",79,58,83,41,59,75,68,16,65,52,65,58,46,75,41
"1586",62,60,83,42,55,85,50,9,63,48,57,75,38,70,53
"1587",72,49,74,37,48,68,49,15,55,57,68,65,39,92,49
"1588",69,42,78,52,49,77,53,27,51,53,63,61,21,72,52
"1589",81,52,83,54,52,76,49,24,66,51,63,57,33,71,48
"1590",82,56,78,56,58,96,52,13,68,45,57,58,25,71,60
"1591",72,71,74,42,53,65,59,15,50,63,62,63,29,86,51
"1592",72,45,73,46,51,78,53,16,47,56,58,60,47,76,56
"1593",70,55,66,56,50,74,55,5,64,37,49,62,37,75,58
"1594",77,56,87,44,59,83,58,16,52,37,61,48,46,70,43
"1595",78,57,75,43,67,63,52,21,54,58,57,63,43,79,52
"1596",73,58,82,53,61,77,55,10,63,52,64,61,23,68,62
"1597",75,59,68,52,62,69,49,16,68,38,57,61,26,62,49
"1598",69,53,81,42,51,100,65,9,67,41,64,67,25,58,64
"1599",64,66,66,49,56,77,48,5,85,31,58,65,31,71,51
"1600",62,69,68,41,62,88,52,12,70,53,71,59,28,89,50
"1601",60,61,77,38,57,84,51,13,51,40,52,63,32,63,53
"1602",69,52,71,36,58,84,51,11,68,46,74,62,31,69,47
"1603",43,52,88,47,66,88,49,4,60,47,66,61,29,72,51
"1604",75,57,79,41,48,80,51,25,64,58,47,60,53,72,53
"1605",67,49,82,40,47,99,53,13,46,50,51,70,38,70,51
"1606",60,61,78,40,45,76,53,1,63,32,53,61,20,71,52
"1607",58,55,61,38,66,76,63,10,59,44,61,55,24,77,44
"1608",54,57,86,53,60,65,57,7,68,39,57,63,41,63,58
"1609",63,49,70,54,55,82,45,10,80,32,77,64,30,69,51
"1610",60,59,80,39,46,74,49,18,60,42,51,59,39,80,57
"1611",76,69,75,47,61,77,52,18,59,53,71,68,65,82,57
"1612",74,54,78,46,55,82,60,31,54,36,61,60,25,85,45
"1613",54,60,71,53,59,86,56,7,53,48,57,55,30,74,66
"1614",63,58,93,51,60,84,48,4,56,54,71,66,40,67,53
"1615",60,43,79,42,52,102,54,28,49,52,69,68,35,58,54
"1616",63,58,72,44,46,92,55,4,64,50,53,63,29,84,50
"1617",67,59,73,44,54,85,61,10,48,54,71,63,34,81,54
"1618",85,58,80,64,63,89,51,11,63,34,53,69,40,65,50
"1619",56,42,86,47,53,81,55,5,71,51,68,54,27,81,66
"1620",63,42,90,45,59,61,57,31,48,42,45,63,32,87,54
"1621",75,44,76,48,59,59,57,4,62,52,67,58,39,85,55
"1622",48,42,72,30,51,72,51,21,51,61,61,62,27,78,47
"1623",76,53,85,59,52,91,56,9,61,39,57,58,27,60,51
"1624",61,54,79,40,57,87,52,18,62,54,63,61,38,74,54
"1625",53,56,77,37,54,80,61,6,59,56,57,49,24,65,53
"1626",64,60,65,46,59,82,50,7,73,55,49,67,41,77,44
"1627",63,52,67,48,51,73,62,4,63,53,68,59,32,57,63
"1628",99,53,65,38,53,73,48,17,57,43,57,74,37,91,47
"1629",85,46,90,38,56,83,61,11,56,34,76,61,27,77,50
"1630",63,53,68,48,51,82,57,20,53,40,54,59,50,68,54
"1631",52,47,67,45,58,88,56,14,61,41,65,48,37,77,58
"1632",54,49,77,50,48,67,62,6,57,41,76,57,32,69,60
"1633",55,57,75,43,61,60,64,15,69,39,69,52,30,81,45
"1634",62,42,90,41,49,89,50,21,59,56,64,57,16,67,61
"1635",73,58,77,44,61,84,50,18,62,46,72,53,50,70,54
"1636",73,56,65,40,59,85,69,7,66,44,75,59,49,57,55
"1637",64,45,76,61,49,65,49,5,58,65,73,50,25,81,45
"1638",79,51,81,39,58,64,60,10,60,47,73,79,30,76,45
"1639",72,53,80,47,55,86,56,3,54,27,60,67,36,69,45
"1640",73,52,81,38,50,95,56,13,67,44,57,67,38,75,55
"1641",74,49,84,45,62,71,43,3,54,57,63,52,42,69,54
"1642",62,62,75,45,58,79,64,9,63,42,66,63,20,77,42
"1643",77,56,68,63,60,59,57,16,67,48,63,55,50,89,56
"1644",71,49,78,56,55,87,54,10,48,49,56,63,28,75,54
"1645",73,59,76,43,50,70,54,12,62,53,83,54,37,72,61
"1646",47,44,78,45,51,83,48,6,64,58,54,63,18,70,55
"1647",68,46,78,51,52,76,65,4,67,46,65,58,26,70,59
"1648",70,63,74,63,58,82,56,11,64,45,52,52,33,74,50
"1649",67,54,74,35,57,69,51,11,55,57,58,57,43,60,49
"1650",68,65,73,50,53,87,58,6,74,33,69,64,19,72,64
"1651",59,59,76,43,59,82,62,6,57,47,62,61,34,61,40
"1652",71,55,83,42,52,75,62,7,48,56,59,59,38,76,49
"1653",61,68,80,46,54,69,56,28,55,55,62,53,24,70,51
"1654",82,59,81,49,51,80,52,6,59,44,75,55,28,66,56
"1655",70,56,75,38,53,84,59,9,70,61,86,57,43,69,51
"1656",71,55,73,46,46,89,55,6,50,56,55,64,29,71,63
"1657",78,51,86,50,60,96,60,3,53,33,79,55,46,72,48
"1658",73,54,77,51,61,79,50,27,75,55,69,48,38,83,49
"1659",76,51,76,52,52,89,58,8,62,48,76,62,41,67,45
"1660",49,63,74,49,55,74,55,19,67,52,59,60,36,74,48
"1661",69,50,71,44,64,95,55,6,58,70,59,55,50,76,49
"1662",43,57,79,55,50,86,48,21,70,47,62,60,50,68,51
"1663",74,52,87,46,57,71,60,7,60,43,70,68,24,75,48
"1664",65,59,79,45,60,78,57,12,51,58,56,68,30,71,51
"1665",58,63,72,50,55,65,54,12,66,49,62,45,38,81,50
"1666",64,52,77,57,60,82,61,4,54,74,66,58,29,84,50
"1667",66,45,82,40,60,65,46,13,60,30,53,58,53,80,43
"1668",63,58,73,45,55,76,56,16,63,50,69,81,29,80,46
"1669",59,60,76,49,56,74,52,6,69,49,62,56,31,77,50
"1670",65,52,75,37,52,77,62,29,61,61,68,61,43,69,53
"1671",66,51,71,43,52,75,47,24,66,50,66,61,37,57,49
"1672",50,54,75,54,50,96,56,21,63,70,57,63,31,61,51
"1673",69,68,81,34,62,100,62,2,45,57,72,62,31,70,50
"1674",79,58,85,44,62,87,56,28,61,69,71,65,28,92,50
"1675",67,56,90,37,47,68,64,13,54,50,68,68,25,77,48
"1676",48,55,66,53,50,82,54,6,54,71,68,58,25,84,59
"1677",55,52,78,54,60,77,59,8,63,64,63,57,32,71,56
"1678",70,51,70,32,53,68,57,11,64,57,59,65,15,76,43
"1679",59,61,75,39,52,71,53,9,63,43,71,55,28,75,53
"1680",87,58,80,44,60,93,46,13,73,38,68,62,46,66,59
"1681",57,50,72,47,59,78,53,16,69,61,60,56,20,73,45
"1682",73,58,74,50,58,72,55,13,64,52,55,56,49,79,54
"1683",70,54,75,51,57,86,60,10,63,60,86,52,17,66,48
"1684",55,51,86,51,56,83,49,15,60,68,75,68,34,71,52
"1685",73,57,74,53,52,68,54,9,53,41,81,54,46,94,42
"1686",69,58,79,42,60,78,50,8,50,41,54,59,35,73,47
"1687",61,48,75,44,54,70,52,19,53,75,69,66,20,81,42
"1688",60,54,77,42,48,71,50,20,54,42,54,59,27,71,50
"1689",78,51,77,40,60,100,59,20,54,48,69,52,31,71,55
"1690",70,55,86,56,54,84,49,8,56,36,74,68,22,60,40
"1691",59,53,69,55,64,80,53,17,57,45,56,82,36,75,51
"1692",71,51,73,48,53,91,67,19,64,40,61,59,33,66,40
"1693",60,50,77,47,52,67,58,9,59,56,68,70,48,77,49
"1694",74,50,77,55,57,78,52,5,57,47,62,65,33,74,47
"1695",69,54,84,61,51,82,60,6,64,52,60,57,24,90,59
"1696",76,56,75,44,55,71,62,5,61,40,63,62,39,72,48
"1697",61,68,73,50,46,82,62,11,63,73,55,54,25,65,45
"1698",70,49,72,53,61,82,62,22,59,44,57,68,36,81,59
"1699",65,48,73,33,58,70,63,11,50,43,75,60,30,61,46
"1700",54,61,73,41,53,64,59,9,62,45,60,62,42,78,54
"1701",74,50,65,48,55,85,59,18,67,62,54,54,31,77,55
"1702",65,51,82,49,51,86,51,24,49,47,70,70,20,74,51
"1703",73,54,90,52,58,82,62,13,50,34,75,50,47,71,51
"1704",57,68,74,47,49,63,48,5,68,53,62,61,31,80,68
"1705",68,49,82,41,62,79,53,14,72,60,58,58,24,70,53
"1706",53,58,76,39,54,86,48,6,51,46,73,58,46,81,55
"1707",63,55,69,50,47,80,61,6,60,45,70,52,43,73,41
"1708",76,64,66,39,64,64,45,23,75,35,59,61,43,73,54
"1709",72,61,76,41,58,80,63,11,59,64,70,63,25,70,49
"1710",63,61,84,45,54,73,55,3,57,61,54,68,50,63,49
"1711",60,46,72,31,53,72,58,23,54,44,71,56,24,69,49
"1712",53,56,79,42,71,71,59,12,67,34,40,60,37,70,57
"1713",61,56,69,48,56,79,55,16,62,51,55,60,37,69,56
"1714",68,49,83,48,58,85,59,3,59,43,70,64,56,60,48
"1715",64,52,73,51,51,76,58,14,54,55,75,56,22,69,55
"1716",81,55,65,41,56,82,47,5,62,37,74,59,54,67,45
"1717",71,53,75,46,53,78,58,11,70,46,62,69,35,74,54
"1718",66,45,74,54,60,73,50,2,61,44,60,57,37,65,44
"1719",75,49,76,40,51,81,67,10,62,45,51,69,34,88,55
"1720",80,55,81,46,55,74,64,8,51,51,68,69,20,73,51
"1721",57,55,78,47,51,83,56,35,53,41,74,52,29,70,57
"1722",62,57,79,42,51,74,52,12,62,58,67,49,46,84,69
"1723",65,48,75,48,58,76,50,24,54,49,71,56,33,80,56
"1724",61,68,79,44,57,87,65,13,59,41,73,63,20,72,52
"1725",66,55,81,40,64,74,58,6,52,64,72,65,42,72,64
"1726",67,57,79,55,54,72,52,7,68,54,74,68,32,63,59
"1727",74,66,73,41,52,66,51,4,50,43,72,56,27,70,61
"1728",63,65,76,58,53,90,63,20,71,51,85,59,29,61,44
"1729",65,50,68,41,53,80,51,8,63,38,65,60,25,71,65
"1730",73,61,81,53,52,77,58,24,44,50,50,66,31,69,52
"1731",79,55,78,45,54,94,50,23,59,43,53,55,23,74,45
"1732",62,52,70,43,49,69,55,11,72,46,67,51,59,78,49
"1733",73,47,78,47,63,94,53,12,70,44,60,59,47,82,42
"1734",61,63,73,49,53,78,50,17,62,53,62,62,16,72,44
"1735",98,59,86,44,56,77,55,6,45,45,68,62,25,75,48
"1736",59,63,65,41,58,80,60,10,67,65,69,48,41,70,47
"1737",56,52,80,45,55,71,54,7,62,39,55,58,50,95,44
"1738",54,65,71,39,58,67,49,11,62,60,67,62,31,66,53
"1739",58,59,68,42,63,83,53,7,54,47,66,60,23,80,49
"1740",64,56,70,51,53,73,57,12,61,66,63,82,54,60,45
"1741",62,63,81,40,48,77,57,14,60,39,75,59,39,64,48
"1742",86,56,93,38,51,67,63,17,61,65,59,70,27,76,47
"1743",78,61,73,58,51,99,61,29,65,51,58,56,39,71,49
"1744",78,60,70,52,53,63,60,10,51,42,60,57,42,77,57
"1745",79,58,65,49,56,87,52,4,43,39,68,53,37,58,62
"1746",77,46,78,41,48,81,62,8,54,48,58,53,46,70,47
"1747",64,58,83,48,60,83,66,6,60,53,59,65,33,68,50
"1748",72,54,75,40,59,73,64,14,59,58,69,44,37,82,48
"1749",70,52,71,60,66,83,64,10,58,48,58,60,49,68,59
"1750",82,59,70,39,65,75,62,5,69,38,60,62,24,77,58
"1751",72,62,69,34,45,81,57,16,63,40,69,63,21,70,62
"1752",62,63,78,35,51,91,61,18,55,42,67,76,25,73,55
"1753",90,52,71,46,52,86,51,5,80,43,79,66,44,84,64
"1754",63,56,72,42,50,97,51,16,50,43,47,58,28,67,50
"1755",86,52,71,50,59,98,49,43,78,39,71,64,57,82,57
"1756",73,59,74,58,63,70,56,7,60,70,68,68,39,77,49
"1757",59,57,70,47,63,72,49,15,70,45,75,61,64,81,51
"1758",66,57,77,41,59,87,56,8,51,42,78,63,61,69,48
"1759",60,58,76,49,56,72,54,2,67,65,55,60,35,78,56
"1760",66,55,77,43,51,84,56,12,59,48,58,63,24,68,44
"1761",65,51,76,50,51,80,57,6,63,41,72,62,27,70,51
"1762",69,65,68,39,49,90,55,12,48,33,75,67,40,92,49
"1763",60,45,83,46,49,80,56,6,51,32,69,62,23,70,48
"1764",77,55,75,54,57,90,53,14,55,42,71,57,28,69,55
"1765",67,60,70,54,56,72,57,8,60,72,62,64,31,83,49
"1766",71,49,74,32,55,73,61,8,61,48,61,65,30,78,59
"1767",63,49,69,48,55,98,59,5,54,63,61,73,51,67,54
"1768",72,64,74,38,55,74,51,11,57,58,75,64,56,66,48
"1769",76,60,80,43,51,81,67,5,58,47,93,58,26,77,58
"1770",73,54,63,55,55,69,54,23,59,38,58,56,17,72,54
"1771",72,56,65,62,59,76,56,11,67,36,71,65,32,71,52
"1772",63,55,74,50,56,79,58,20,63,48,74,67,30,52,54
"1773",63,48,76,42,48,88,60,13,50,52,61,62,34,72,51
"1774",70,58,92,43,50,78,49,23,68,46,76,60,18,90,54
"1775",61,45,69,40,49,97,60,14,57,40,83,45,32,71,45
"1776",68,64,74,37,56,70,60,15,65,73,70,57,19,78,57
"1777",75,52,74,52,52,98,54,11,54,41,63,48,27,64,56
"1778",74,49,64,47,53,100,57,6,59,46,69,55,25,94,49
"1779",62,55,74,50,51,58,62,10,49,45,70,57,40,78,58
"1780",59,53,75,48,49,80,67,14,58,49,70,67,36,72,52
"1781",57,56,70,49,57,94,56,8,44,41,65,59,25,66,57
"1782",83,50,74,51,57,80,60,15,55,59,64,59,39,61,44
"1783",68,62,73,49,58,70,44,36,71,59,71,61,43,72,53
"1784",75,64,72,43,59,72,58,15,49,48,62,56,25,72,50
"1785",64,55,80,53,57,79,57,23,65,44,70,51,29,62,49
"1786",53,63,69,45,58,69,54,17,67,31,63,65,24,81,51
"1787",68,47,66,40,51,78,64,16,70,48,68,54,28,73,58
"1788",86,59,65,48,58,96,52,6,53,71,62,77,30,73,43
"1789",62,56,71,46,56,95,65,28,54,50,59,67,22,86,44
"1790",63,54,75,45,53,88,57,6,54,58,61,54,48,59,49
"1791",68,41,71,35,62,76,51,7,47,49,76,64,26,75,59
"1792",70,62,78,45,54,79,57,22,79,34,73,60,27,83,52
"1793",62,51,70,35,62,72,52,11,64,69,75,70,28,55,54
"1794",78,50,73,35,64,71,59,17,58,51,66,70,33,73,51
"1795",67,46,90,49,50,101,59,7,51,35,49,51,22,76,49
"1796",44,42,77,39,50,93,62,4,58,61,65,54,31,68,49
"1797",62,64,72,47,49,75,65,12,52,50,61,55,44,83,60
"1798",77,59,79,47,54,75,52,6,59,29,65,78,54,81,51
"1799",65,70,80,42,59,90,57,9,50,43,55,57,25,70,61
